month,0
2010-05,0.06210762331838565
2010-06,0.06181202370872142
2010-07,0.0794449527294907
2010-08,0.06787330316742081
2010-09,0.07923335309227425
2010-10,0.10167597765363129
2010-11,0.0744489428699955
2010-12,0.0763653939101015
2011-01,0.08687371813653677
2011-02,0.0646938775510204
2011-03,0.08183103570166136
2011-04,0.0737379466817924
2011-05,0.08241857117149541
2011-06,0.07755102040816327
2011-07,0.08414239482200647
2011-08,0.07670689370143825
2011-09,0.07992202729044834
2011-10,0.07228442349243763
2011-11,0.07885906040268456
2011-12,0.06607929515418502
2012-01,0.08047566371681415
2012-02,0.07334624965402713
2012-03,0.06490929705215419
2012-04,0.07255520504731862
2012-05,0.07247058823529412
2012-06,0.07516040329972502
2012-07,0.07495133030499676
2012-08,0.08597580908793724
2012-09,0.07160963244613434
2012-10,0.07025246981339188
2012-11,0.05541666666666667
2012-12,0.06167400881057269
2013-01,0.060515873015873016
2013-02,0.07350304768734313
2013-03,0.06028246641405443
2013-04,0.06523681858802502
2013-05,0.0640415404586759
2013-06,0.046182846371347785
2013-07,0.05409582689335394
2013-08,0.06612446958981612
2013-09,0.06220839813374806
2013-10,0.0578691184424013
2013-11,0.06948640483383686
2013-12,0.13879117364886473
2014-01,0.16615106986336683
2014-02,0.16952094422587363
2014-03,0.1793903935075965
2014-04,0.1642881222609282
2014-05,0.14649890590809628
2014-06,0.1807909604519774
2014-07,0.19356961549309015
2014-08,0.17992831541218637
2014-09,0.2200247218788628
2014-10,0.18354668674698796
2014-11,0.18968598417155988
2014-12,0.18122041031036296
2015-01,0.14409066378845117
2015-02,0.1731932505571474
2015-03,0.1649676777722526
2015-04,0.18266175162069404
2015-05,0.16774922338322507
2015-06,0.207912214842622
2015-07,0.20487401900041305
2015-08,0.19532437171244885
2015-09,0.20652606446478314
2015-10,0.20446379967338052
2015-11,0.18078316370536485
2015-12,0.1580658268996343
2016-01,0.1583186877562976
2016-02,0.1698673184357542
2016-03,0.17243720298710116
2016-04,0.20003307698668651
2016-05,0.18733908829320006
2016-06,0.16632294743882728
2016-07,0.16267791249341065
2016-08,0.157391440664681
2016-09,0.16215353513858594
2016-10,0.15701918180274996
2016-11,0.1485375820744754
2016-12,0.1572464602279268
2017-01,0.15799849005955877
2017-02,0.15885470796092288
2017-03,0.15951313260730302
2017-04,0.17134360638010274
2017-05,0.17752147239263805
2017-06,0.19473417721518987
2017-07,0.18852001673873622
2017-08,0.18950118764845605
2017-09,0.177767947421638
2017-10,0.20826474428109212
2017-11,0.19576196178476596
2017-12,0.20071165792171763
2018-01,0.19747300984695693
2018-02,0.1857694573541926
2018-03,0.16495003059351418
2018-04,0.17874599253692122
2018-05,0.2014502467856925
2018-06,0.19493021931073767
2018-07,0.20912964090079122
2018-08,0.18967883612407357
2018-09,0.19577473514652127
2018-10,0.18181224702963833
2018-11,0.19001560062402495
2018-12,0.20855646100116415
2019-01,0.18200929409161318
2019-02,0.19987365761212886
2019-03,0.18295713398219093
2019-04,0.20350344653133498
2019-05,0.19441428399083122
2019-06,0.20980457105001657
2019-07,0.20115129792549147
2019-08,0.18450810403317
2019-09,0.19659875592078982
2019-10,0.1900106019554718
2019-11,0.20201638311279144
2019-12,0.20239974739501104
2020-01,0.20540882338635147
2020-02,0.17578746420617244
2020-03,0.19631476262735748
2020-04,0.21321080807655018
2020-05,0.2095072834375999
2020-06,0.20711644404195909
2020-07,0.19920152267768443
2020-08,0.2106764642316836
2020-09,0.20479144966260587
2020-10,0.1776819752734528
2020-11,0.18970583780181163
2020-12,0.20441519847166206
2021-01,0.1997644962128445
2021-02,0.22153217739246414
2021-03,0.22166730695351516
2021-04,0.2277366982800193
2021-05,0.22172758220792338
2021-06,0.219980449657869
2021-07,0.23401933270969755
2021-08,0.2029006955749593
2021-09,0.20889482867431414
2021-10,0.21257683215130024
2021-11,0.2090258351160112
2021-12,0.19360832404310666
